317.5	555.5	490.25	4267.8	628.75	556.5	520	1350.5	2572	798	806.25	544.25	397.5	2915.8	412.5	509.25	374.5	267.5	1505	228.25	337.75	319.5	281.5	270.75	459	336	459.75	471.25	305.75	224.5	212.25	1.05	200.5	101.75	13	269.5	54	113	572.25	169.75	791.5	190.1	10.8	1047.3	334.25	26.5	87.8	8.3	24.5	23.5	1.3	373.75	6.3	24.75	12.75	2.6	11	1.5	4.6	4	100.3	5.1	341.5	4.6	19.8	240.57	18	74.5	101.5	2.2	63.5	76.5	55.7	66.7	38.5	166.1	632.25	519.75	69.25	154.5	2143.8	30	17	28	87.25	494.5	128	278.5	45.5	3.6	334.75	3.8	61.8	14.8	19.1	24.4	23.8	17.9	218	129	412.25	65.25	10	5.1	179.23	72.25	244	512.5	251.5	240	1158	2650	84	65.25	90.25	680	658.5	370	66.75	300.75	62.5	70.25	312.25	59.9	823.75	41.8	2	9.9	14.4	117.2
314.5	564.5	488.25	4276.3	603.5	555.5	515.5	1350.5	2588.3	798	792.5	549.75	404.75	2941.8	414.75	510.25	376.75	268.5	1515.8	228.5	337.5	323	284.5	270	361.25	336.75	460.25	470.25	304.5	224.5	214.5	1.05	200.5	102	13	270.5	53.5	114	581	168.5	780	192	11	1058.3	340	27.5	88.2	8.3	24.25	24.25	1.3	376.75	6	26.25	12.75	2.7	11	1.5	4.6	3.9	100.4	5.2	345	4.6	19.8	240.57	18.25	75.25	99.25	2.4	63	77.1	55.9	67.5	38.25	161.8	628	517.75	70	154.25	2151.8	29.8	17	28	88.5	496	127.75	279	46	3.7	336.5	3.9	61.4	15	19	24.5	23.9	17.9	219.75	130	411.75	64.75	10	5.2	179.23	72.75	242.25	530	252	238.75	1160.8	2645.3	85.25	65.5	90.75	682.75	648.75	372.5	67	302.5	62.75	70	308.25	59	827.25	42	2.2	10	14.4	117
314.5	564.5	488.25	4276.3	603.5	555.5	515.5	1350.5	2588.3	798	792.5	549.75	404.75	2941.8	414.75	510.25	376.75	268.5	1515.8	228.5	337.5	323	284.5	270	361.25	336.75	460.25	470.25	304.5	224.5	214.5	1.05	200.5	102	13	270.5	53.5	114	581	168.5	780	192	11	1058.3	340	27.5	88.2	8.3	24.25	24.25	1.3	376.75	6	26.25	12.75	2.7	11	1.5	4.6	3.9	100.4	5.2	345	4.9	19.8	242	18.25	75.25	99.25	2.4	63	77.1	55.9	67.5	38.25	161.8	628	517.75	70	154.25	2151.8	29.8	17	28	88.5	496	127.75	279	46	3.7	336.5	3.9	61.4	15	19	24.5	23.9	17.9	219.75	130	411.75	64.75	10	5.2	178.5	72.75	242.25	530	252	238.75	1160.8	2645.3	85.25	65.5	90.75	682.75	648.75	372.5	67	302.5	62.75	70	308.25	59	827.25	42	2.2	10	14.4	117
308	535	474.25	4188.8	574	536.5	501.5	1279	2542.5	708.25	764	543	406	2922	395.5	484	375.5	265	1474.3	226	330.75	313	280	269.5	334.5	329	444	467.75	292.25	212	204.75	1.03	200.5	99.75	12.8	266.5	51.75	109.75	566	165	780	186.4	10.6	1022.5	332.75	26.75	86.4	7.6	23.25	22.75	1.1	370.5	5.8	25	12.75	2.5	10.8	1.5	4.6	3.8	99.6	5.1	332.25	4.5	19.2	242	17.25	73.75	96.75	2.2	62	75.4	54	66.8	36.75	151.8	603	498.5	68	150.25	2093.5	28.6	16.5	27.5	86.75	469	123.5	273.25	45	3.5	326	3.7	59	14.5	18.4	23.6	22.9	17.4	216.25	128	386.5	63	9.5	5	175	70.5	236	516.25	250	237.75	1134	2590	87.5	65.25	90	665	620	367.75	65.5	283.25	62.25	68	289.5	59	800	40.7	2	9.8	14.4	112.8
301	532	474.25	4179.3	552.75	532.5	497.25	1286.3	2498.5	686.5	737	537.75	398.5	2921.5	388.25	476.25	381.5	264.5	1432	218.75	322.75	305.25	279.75	262.75	324.25	333	439.5	455	293	214.5	208	1	200.5	95.5	12.4	266.75	50.25	108.5	561.5	166.25	780	179.5	10.7	982.25	333.25	26.5	85.6	7.8	23	23	1.2	370.5	5.7	25.5	13.25	2.6	10.6	1.5	4.6	3.7	99.4	5.2	330	4.5	18.9	238	17.5	74	99	2.2	62	74.2	53.8	67.4	36.75	142.5	588.75	495.75	67.5	150	2095.3	28.4	16.7	27.25	86	466.75	121.25	272	43.5	3.5	320.25	3.5	58	14.3	17.8	23.6	22.7	16.9	218.5	126.3	395	63.75	9.75	5	175	71.5	234.25	509.75	249.5	227.75	1114	2557.5	86.5	65.25	89	665.75	587.75	361.25	65.25	277.75	61.5	68	278.75	57.9	789	40	2.1	9.8	14.3	109.9
307.5	535.5	475	4210.3	560.5	532	512.25	1307.5	2489.8	703.5	762	539.75	401.25	2946.8	397.75	485.5	385.25	268.25	1371.5	225.75	322.25	313.5	277.75	266.25	331.75	334.25	443.5	458	296.5	217.75	210.75	1.02	200	97.25	12.8	269.75	52.25	110.5	561.75	166	743.75	185.1	10.7	1001.3	345.5	26.75	85.5	7.9	23.25	23.25	1.2	374.25	5.9	25.75	13.25	2.7	10.7	1.5	4.7	3.7	98.4	5.1	331.75	4.5	19	239.75	18	74.5	99	2.3	62	74.9	54.4	67.6	38	144.8	609.25	515.5	68	149.5	2126.3	29.1	16.9	27.5	87	465	123.5	278.25	44.75	3.7	321.75	3.5	57.5	14.3	17.9	23.7	22.9	16.9	223.25	126.9	397	65.5	10	5.1	177	72.25	239	516	249	237.5	1125	2514.5	87.5	64.75	91	661.5	604.75	366.25	65.5	282.25	61.5	68	283.25	57.7	797	40.2	2.1	9.9	14.4	110.6
297.5	525.75	464.5	4184.8	560	518.5	506.25	1258.8	2448	696	838	537.25	394.5	2990.8	396.5	481.25	388.5	264.5	1354	218.75	321.25	313.5	274	262.25	325.5	329.75	434.75	455	291	212	206.75	1	200	97.5	12.5	269.75	52	109.5	559	161.25	745.25	180	10.6	990.75	337.5	26.75	85.3	8	23.25	23.25	1.2	368.25	5.9	25.5	12.5	2.7	10.5	1.5	4.8	3.7	98.1	5	324	4.5	18.6	235.5	17.75	74.25	98.75	2.2	62	73.9	53.5	66.7	37.25	145.2	597.75	494.25	67	148	2090.3	28.8	16.7	27	86.75	451.5	120	272.75	43.75	3.6	312.5	3.4	56	14.1	17.5	23.2	22.3	16.3	221.75	125.1	385.25	62.75	9.75	5	174.5	72.5	231.75	506.5	249.75	238.5	1115	2510	85	64.5	90.5	661.5	596.75	360.75	65	275.25	61	66.5	272.5	57.8	781.5	39.6	2.1	9.9	14.3	109.5
274.5	499.75	449.75	4150.3	550.25	493.5	498.5	1202.3	2402.3	675.75	712.75	523.75	373.25	3027	386	469.75	380.5	263.5	1303.5	208.75	321.25	302	271	262	328.25	320.5	419.5	439.75	279.5	204	199	0.98	193	95.5	12	260.25	51.5	105.75	529.75	154.25	726.5	178	10.4	953.75	320	26	85.3	8	22.5	22.5	1.2	361.75	5.9	24.5	12.25	2.5	10.1	1.4	4.6	3.7	96.6	5	309.75	4.2	17.7	235	17	73	99.25	2.2	62	71.4	51.6	65.2	36.5	144	581.25	469	63.75	143.75	2022.3	27.8	16.3	26.5	86	449.25	120	265.25	44.75	3.5	301.5	3.3	53.7	13.9	17	22.5	21.4	15.3	215.25	125.1	375.25	61	9.5	4.8	173	71	227	492	246.75	244	1100.5	2494.5	84.25	62.5	91.5	655	542	332	63.25	261	59.75	64.75	261.75	52.8	783.75	37.4	2	9.8	14	106.6
262.75	505.75	461.5	4175	538.25	493.25	501	1242.5	2462.3	692.75	713.25	525.25	371.75	3060.5	386.75	479.75	388.5	263.75	1300	214	273.5	308	274.25	262.25	325.25	319.75	422.75	434.5	287.25	208.25	202.5	0.99	186	96.5	12.2	264.5	52.75	107	534.25	155.5	713.75	177.8	10.4	975.75	327.25	26.25	85.2	7.8	23	22.75	1.2	370.5	6	25	12.5	2.6	10.2	1.4	4.6	3.7	95.8	4.9	310.75	4.2	17.7	235	17	74	98.5	2.3	62.25	74.1	52.1	67	38.5	146.6	570	483.25	66.25	145.25	2064.5	28	16.5	26.75	85.5	451.5	121	268.75	45.25	3.5	306.5	3.5	53.3	14.2	17.3	22.7	21.8	15.3	218.25	127.9	379.75	63	9.75	4.7	170	71	224	493.5	248	254.75	1128.5	2486.3	85.5	61.25	92.25	653.5	565	334.5	63.75	262.25	58.75	65.5	267.75	57.9	796.5	38.4	2	9.8	14.1	108.2
269.5	516	469.25	4245	555.5	499.25	504.5	1248.8	2515	709.5	782.5	520.25	382.25	3060.5	393.25	490.25	389.25	265	1316	216	279.5	315.5	274.25	266.75	328.75	329.5	433.75	437.5	294.75	209.75	202.5	1	186	98.75	12.1	268.75	53.5	109	542	158.75	729.5	182.4	10.5	995.75	337.75	26.25	86.5	8.1	23	23.25	1.2	371	6	25.75	12.25	2.5	10.3	1.4	4.8	3.7	95.2	5	317	4.2	17.8	246	17.5	74	99.75	2.3	62	74.5	52.9	67.3	38.75	151	599.25	486.75	68	146.25	2125.8	29.2	16.7	26.75	86.5	467.5	122.75	273.25	46	3.6	312.25	3.5	54.9	14.3	17.6	23.1	22.4	15.9	220.75	127.1	379.5	63	9.75	4.9	171.25	71	230.5	497.75	248	255	1140	2486.3	86.25	64	92	660	580.75	349	67.75	274.25	59.5	71.25	274	58.4	800	39.9	2	10	14.1	110.3
271.5	519.5	465.25	4282.8	566.25	501.25	502	1244	2559.3	709	780.75	526.5	388.25	3060.5	399.5	495.25	389.5	267	1330	214	278.75	319.25	247	265	333	327.75	438.75	436.25	295.5	212	202.5	1	190.25	95.5	12	269.25	53.25	117	537.5	160.25	729	183.5	10.5	996.25	336.25	27	86.1	7.9	23.5	23	1.2	372.5	5.8	25.5	12.25	2.7	10.3	1.5	4.8	3.8	95.6	4.9	320.25	4.2	17.8	244.5	18	74	100	2.3	62.5	75.6	52.4	66.9	38	155.2	604.25	476.75	66.75	146.5	2177	29	16.7	27	86.25	464.75	122.5	271	45.25	3.5	310.75	3.6	54.7	14.2	17.3	22.9	22	15.6	221	126.8	378	61	10	4.8	173.25	71	230	500.25	257	267.5	1130.8	2486.3	88	67.75	92.75	671	611.5	346	74.5	273.5	61.5	70.5	271.5	56.8	799.75	39.3	2	9.9	14	110.2
267.5	528	468.25	4320	591.5	507.5	505	1252.5	2559.3	711	816.5	524.75	392.75	2318	399.25	522	385.75	269.25	1363	219.25	280.25	329.5	230	269.75	333.5	329.5	446.75	439.75	299	207.75	201	1	192.75	96	12	267	54.75	115.5	538.5	162	746.5	187.5	10.5	1001.3	333.75	26.75	85.8	7.8	24.25	22.5	1.3	370.75	5.8	24.75	12	2.6	10.3	1.5	4.8	3.8	95.1	4.9	322.5	4	17.8	235.25	18	74	97	2.3	62.25	75	52.3	66.1	37.5	157	601	462.75	68.5	145	2159.3	29	16.5	27	86.25	464.75	122.5	272.25	44.75	3.5	315.25	3.7	57.5	14.5	18.1	23.7	22.9	16	223.75	129	373.5	62.5	9.5	4.8	174.25	71	230.25	513.75	252.25	267	1123.5	2486.3	88.25	67	92	670	631	350.25	73.75	277.75	60.5	70.75	275.75	56.6	815	39.2	2	10	14.2	108.6
278.25	547	471.5	4407	604.25	522.5	513.75	1293.5	2559.3	739.25	834.75	530.75	411.75	2332.8	399.25	530.75	384.25	271.5	1497	222.5	282.5	339.25	238.75	270.25	337.25	334.25	453.75	440.25	301	210.75	201	1.02	191.75	99	12.2	268.75	54.75	115.75	554	164.5	765.5	189.1	10.6	1017	343	26	86.8	7.7	24	21.5	1.3	374	5.8	24	12	2.5	10.4	1.5	4.8	3.9	94.9	5	348.5	4.1	18.2	243.25	17.75	74.5	100	2.3	62	76	53.5	66.9	38	158.7	614.75	481.75	70	147.25	2208.8	29.9	17	27	87.25	426	125.25	275	44.75	3.5	332.5	3.9	62.2	15.1	18.9	23.9	23.7	16.8	226.5	126.1	381.25	62.25	9.25	4.9	175.5	71.25	230.75	521.75	257.5	261	1104.8	2490	88	66.5	101.25	679	652.5	357.75	74	294.5	60.5	70.75	289.25	55.4	862.25	40	2.1	10.2	14.4	111.4
282.25	563.5	474.75	4447.8	633.75	579.5	515.25	1316.5	1436.8	765.75	834.75	535.5	410.25	2436	409.5	539.75	389.25	276.25	1594	225.75	286.75	339.25	239.25	279.75	347.5	338	465.25	439.25	308.5	214.75	201	1.03	190.75	101.5	12.4	271.5	53	116	557	164.25	767.5	189.6	10.7	1050	343.5	26.5	77.5	7.9	23.5	21	1.3	375.75	6	22.75	12.25	2.7	10.5	1.5	4.8	3.9	94.9	5	344.5	4.2	19	242.25	18.25	74.5	99.75	2.3	62	75.9	53.8	68.1	37.5	158.7	623	475.25	71	150.25	2234	30.3	16.9	27	87	430.5	126.75	279	45.25	3.4	329.5	3.8	61.7	14.9	18.3	23.8	23	16.5	226.25	126.6	381.25	60.75	9	4.8	175.25	71.5	227.75	516	260	262.25	1146.5	2491	87	65.25	97	690	695	367.75	75.75	305.5	60.75	72	303.75	56.8	850.75	40.3	2.1	10.3	14.5	110.9
278.75	550	472.5	4404.5	632.25	570	505	1293.5	1542.3	749.75	829	529.5	404.75	2411	404.5	528.5	385.75	270.5	1633.5	219.25	279.75	338	235	270.25	343.25	331	454.5	435.75	296.75	209.5	186	1.01	192	97.5	12	270.5	53	116	558.25	160	745	185.2	10.5	1003.5	334.75	26.25	76.6	7.8	23.25	20.75	1.2	371.5	5.7	21.75	11.75	2.6	10.3	1.5	4.7	3.9	95.2	4.9	334.25	4.2	18.8	240	17.5	74.25	98	2.2	62	75.8	52.8	69.2	36.75	150.5	608.25	452.25	72.25	149.25	2190.5	29.6	16.6	26.75	87	422.5	124.75	255	44.75	3.4	318.5	3.7	59.7	11	17.6	23.3	22.4	16	220.75	126.1	377.25	59.25	9	4.8	175	71	223.25	515.75	260	259.25	1146.5	2491	84.5	59.75	94.5	690	666.5	355	74	291	60	69.75	289	56	831.25	39.6	2	10.3	14	111.5
273.25	542.75	467.5	4336.3	601.5	573.5	505.25	1258.5	1522.8	740	821	527.5	398	2359.3	399	509	379.75	267.25	1632	216.25	279.5	338	231.75	268.5	334.5	329.5	447.75	434.5	291	205.5	182	1	189.75	96.5	11.9	265.25	51	113	544	158	744.25	182.2	10.4	989	332	25.75	75	7.8	21	20	1.2	372	5.6	21.25	11.75	2.4	10.3	1.4	4.7	3.7	96.3	4.8	333	4.2	18.2	243	17	74	98.25	2.2	62	76.1	50.4	67.8	36	141.8	550.5	448	68.75	147.5	2125.8	29.4	16.4	26.25	86.25	416.75	108.5	270.25	44	3.4	314	3.6	59.2	11	17.5	23.1	22	15.8	220.75	125.2	370.5	56.75	8.75	4.7	175	70	212	524.5	259.75	259.75	1132	2490	84.5	59.75	87.5	670	676.25	350	73.5	281	60	69.5	277	56	817.5	38.6	2	10	14	109.5
317.5	561.75	498	4253.5	677.5	567.75	520.75	1408.8	1524.5	765.75	826.5	529.5	402.5	2286.5	393.75	493	381.75	267.25	1566.5	221.5	277.75	330.25	231.75	269.5	337	329.5	457	434.5	301.25	208.75	197.25	1.01	213.25	100.25	12.1	272	54.75	112	569	163.75	749.25	182.8	10.5	1005	343.25	25.75	74.7	7.9	22.5	22	1.2	374.25	5.2	24.25	11.75	2.3	10.3	1.4	5	3.7	94.4	4.8	359.75	4.4	17.8	243	17.5	77	99.25	2.3	62	77.1	48.4	68.2	36.25	142.6	579	447.5	87.5	149.5	2184.3	29.9	17	25.5	86.75	433	112	285	45.25	3.5	325.25	3.9	58.2	10.8	17.8	23.2	22.1	16.5	223.25	122.9	382.25	56.5	8.5	4.8	175	70.5	218.5	544	250	266.5	1173.5	2604.5	87	56.25	91.25	679	717.75	371.75	73.5	310.5	58.5	69.25	331.25	57.9	817	37	2	10	14.1	108.8
372.75	577.5	562.5	4250.3	701.25	581.25	534.25	1447.8	1521.5	768.25	822.75	530.25	403.75	2300.5	396.5	499.75	384.75	242.5	1570.3	222.75	284	328	234.5	270.25	343.75	277.75	460.25	434.5	303.75	210.25	196.5	1.01	224.5	99.75	12	272.25	56.25	112	564.75	164.5	774.75	183.8	10.5	1008.5	339.25	25.5	76.2	7.8	22.5	21.5	1.2	370.75	5.3	23.75	11.75	2.3	10.4	1.5	5.1	3.7	94.2	4.9	367.75	4.4	17.8	236.25	17	77.75	102	2.3	60.75	77	47.7	68.2	36.75	142.3	582.25	451.5	86.75	148.5	2188.8	29.9	17.1	25.25	86.25	449.25	113.5	284.25	44.5	3.5	340.25	3.9	57.5	10.7	17.4	23.1	22.2	16.5	224.25	122	382.75	55.25	8.5	4.8	173.75	70.75	219.25	549.5	252	267.75	1178.5	2598	86.25	56.25	90.25	687.5	719.25	374	72.75	309.5	58.25	71	334.25	57.9	816.25	36.8	1.9	10	14.1	108.7
374.75	576	556.5	4272.8	722	583	531.5	1453	1520.3	766.25	821.75	531	403	2300.3	398.5	507.75	389.5	243	1570.3	221.25	283.75	331.5	234.25	270	343	275	469.25	313	301	213	195	1.01	219.75	100.5	12	273.25	57.25	114.5	566	162.25	796.75	184	10.4	1023.5	346.25	25.25	76.4	7.7	23	20.75	1.1	374.75	5.2	23.75	11.75	2.3	10.4	1.5	5	3.6	96.1	4.9	361.25	4.3	17.8	236.75	17	76.5	104.25	2.3	61.25	77.2	49	68.1	37	143.1	575.25	480.75	88	151	2235.8	30.2	17.1	25.5	87	459.5	112.75	289.5	44	3.5	349	3.9	58	10.5	17.7	23	22.3	16.4	227.75	123.3	384.25	57.25	8.25	4.9	172.25	71.75	219.25	548.75	255.5	264.25	1215.8	2630	86.75	56.5	87.5	691.25	718.25	384.5	73.25	331	58	71	360.25	57.8	842	37.7	1.9	10	14.1	109
336.5	582.75	544	4321.8	723.5	580.25	528.5	1412	1518	768.5	829.75	536	411.25	2300	401.5	505.25	388.75	246	1530.8	229.25	287.25	336	234.75	274.5	344.5	278.75	473.25	312.25	321.25	213	200.75	1.01	220	100.75	12.4	270.75	55.5	114.5	573.75	162.25	803.5	186.3	10.5	1035.8	345.25	25.75	76.3	8.1	23	20.5	1.2	375.5	5.4	23.5	11.75	2.3	10.6	1.5	4.8	3.3	100	5	363.25	4.4	18	237.5	17.75	76.75	103	2.2	66	77.2	50.2	68.9	38	146	578.5	476.5	87.5	159	2340.8	30	17.1	25.75	87.5	467.25	114.5	294.25	45	3.6	354.5	4	58.3	10.7	17.8	23	22.4	16.5	228	125.5	385.5	58.75	8	4.9	179	72.25	220.5	549.25	258.5	265.5	1216.3	2666	86.75	57	87	698	734.5	384.75	75.75	337	57.75	72	357.75	58	847.5	37.5	1.8	10	14.2	110.5
320	581.75	540	4319.5	720.75	567.75	525.75	1446.5	1490.5	764	822	541.5	416.25	2298.3	404	504.75	388.75	246	1512	224.25	289.75	334.75	234.75	279.75	342.5	284.25	490.75	318.75	323.75	194.25	199.25	1.01	216.25	99.5	12.6	271	54.5	114.25	573.75	163.75	838	194.3	10.4	1042	346.25	25.75	75.9	8.6	22.5	20.25	1.2	375.75	5.8	23.25	12	2.3	10.6	1.5	4.9	3.4	101	5	379	4.4	18.4	236.25	17.5	76	102	2.3	65	67.8	50.8	68.9	38	149.7	573	464.25	87.5	157	2372.3	31.1	17.4	25.75	87.25	499.75	129.25	295.5	45	3.7	359.75	4.2	59.1	10.9	18.5	23.5	23.2	16.7	227.5	124	382.25	57.75	8.25	4.9	173.5	72.5	225.75	547.5	257	266.75	1234	2632	86.75	57	88	699	723.5	382.5	75.5	326.75	57.75	73	345.25	58.4	854.75	37.6	1.9	10.2	14.7	110.5
348	561.25	519.75	4314.5	706.25	558	520.25	1402.8	1466.5	766.25	869	540.75	414.5	2283.5	398.25	500	385.75	242.75	1510	223.75	286	340.75	231.5	276.75	339.25	280	482.5	318.25	316	194	195.5	1.01	210.5	98.75	12.3	268.75	54.75	113.5	542.75	161.25	811	195	10.7	1023.3	342.5	26	75.9	9.9	21.5	20.5	1.2	374.75	6.1	23.25	12	2.1	10.6	1.4	4.7	3.3	99.2	5	369.5	4.4	17.5	236.25	17	75.5	100.25	2.2	65	67.9	49.3	70.4	38	152.8	553.75	459.75	85	153.5	2316.5	32.1	17.8	25	86.25	473.25	122	293.5	44.25	3.5	350	4.1	57.8	10.6	18	23.1	22.7	16.6	224.25	120.7	375.5	55.25	8	4.9	172	72	220.25	547.75	257.25	266.5	1224	2607.5	86	56	88.5	699.5	707.25	377.5	74.25	324.5	58	71.75	342.5	59.4	842.5	36.7	1.9	10.1	14.6	110.1
362.25	570.75	518.75	4317.8	730	555.5	514.75	1414.8	1450.5	766.5	805.75	540	410	2282.3	396.75	501.25	381.5	241.25	1520	220.5	285	333.5	231.25	276.5	337.5	279	479.25	314.75	314	191.5	192.75	1	215	96.5	12.3	266	54	112.25	549	160	815	193.3	10.5	1026	343	26	71.5	13.1	21.75	21	1.2	373	7.2	24	12.5	2.1	10.7	1.4	4.7	3.2	98.8	5.1	371.75	4.4	17.8	238	17.25	75	100	2.3	64.75	68	49.8	70	38.75	156.4	552.85	453.5	82.5	153.75	2309	33.1	17.8	25	86.25	470.75	121.75	290.25	44.25	3.5	347.25	4.2	58.4	10.7	18.2	23.2	23.1	16.7	224.5	121	374	55.75	8.5	4.9	171	71.5	225.25	548.25	256	265	1213.3	2580.3	86.75	56.5	91	686.5	701.5	368.75	75	316.75	57.75	71.75	337.25	58.7	841.25	36.5	2	10.1	14.7	111.3
363	563.25	515	4314.8	730.5	540.75	521.5	1417.5	1428.3	754.5	800	537.75	407.25	2254	390	493	379.5	240	1453.3	219	281.5	332.5	229	274.25	335.5	275.75	494.75	316.5	308.75	188.5	190.5	1	213.5	98.25	12.1	266	54	111.5	545.5	171	800.25	191.5	10.6	1024.8	345	26.75	70.9	13.4	21.75	21.25	1.2	375	7.4	23.75	14.25	2.2	10.7	1.5	4.8	3.3	98	5.1	369.5	4.2	17.6	238	17.5	75.25	103	2.3	64	68	49.2	68.9	37.75	155	542.23	452.25	82.75	152.25	2298	32.7	17.8	25	86.5	451.5	120.25	290	44.5	3.5	342	4.4	57.7	10.9	18.4	23	23.1	16.6	223.5	121	373.25	54.75	9	5	171	71	219	549.25	256	268	1215.8	2558.8	85.75	56.75	90	685.5	682.25	363.75	74.75	312.25	57	70.25	329.75	57.9	838.5	36	2.1	10.1	14.8	111.2
382.75	564.25	501.5	4309	729.25	537.5	526.5	1414.3	1439.8	748.75	800	535.5	401.75	2238.8	393.5	486	380.75	239.5	1494.3	219	282.5	333.25	228.5	275.25	334.75	273	500.75	312.5	311	187.25	190.5	1	208.5	98	12.2	269.5	54	110.75	540.75	170	798.25	188.8	10.6	1016.5	338.75	26.75	71.7	12.7	21.5	21.5	1.2	373.5	7	24.5	14	2.2	10.6	1.5	4.8	3.3	98	5.1	367.25	4.3	17.6	235.5	17.5	75.25	104	2.4	64	68	49.1	68.5	37.75	155.1	551	452.5	81.25	153.5	2303.5	33	18	25.25	86.5	467.25	119.25	289	44.25	3.4	343.5	4.5	58.1	11.2	18.4	23.2	23	16.9	223.25	120.9	373.75	55	9	4.9	171.25	70.25	218.25	545.25	257	265.5	1215	2550	84.75	56.5	89.25	687.5	678.5	364.75	74	312.25	56.75	70.25	333.25	57.3	832.25	35.8	2.1	10.1	14.7	110.2
389.5	563.25	498.75	4281	749	536.5	526.75	1444.5	1429	758	793.25	528	401.5	2223.8	389.75	489	378.25	232.75	1476	217.5	277	331.25	226.75	275	329.5	265.25	495	311	307.25	184	187	0.99	208	96.5	12.1	266.25	53.75	109.5	539.5	170.25	786.5	185.8	10.5	1012	334	25.25	69.8	11.3	21.25	21.25	1.1	371.75	6.9	23.25	14	2.2	10.5	1.5	4.7	3.3	98	5	366.75	4.3	17.6	231.25	17.25	75	101	2.3	64	67.2	48.9	68.8	38	148.8	567	450	82.75	151.75	2301.5	32.6	17.6	24.75	86.25	455.25	117.25	285.75	44	3.3	338	4.3	56.8	11.1	17.8	23	22.3	16.3	222.5	118.7	371.5	54.25	9	4.8	171.25	70.75	218.75	540.75	256.5	267.5	1197.8	2550	84.5	56	89.75	678	676.25	357	74	309.5	55.25	70.25	325	57.5	824	35.6	2.1	10	14.6	109.6
380.75	562.5	503.5	4271.5	750.5	534.25	522.25	1453	1418	747.25	784.5	526.25	400.5	2208.5	390	489	378.75	231	1462.5	218.75	276.5	327.75	224.75	271	327	263.25	489.5	305.25	300.5	182.5	186.25	0.99	207.25	95.75	12.1	264.25	52.5	107.75	533	172.75	788	186	10.4	1004.8	330.25	25.25	68	11.9	21.5	21.25	1.1	369.5	6.8	23	13.5	2.2	10.3	1.5	4.6	3.3	98.1	5.5	364.5	4.2	17.6	229.75	17.25	74.75	104.25	2.2	64	67	48.5	68.8	39	152.5	567	445.75	81.75	149.75	2276.3	32	17.5	24.5	86.25	453.5	116.75	284.75	43	3.3	335.25	4	55.4	10.9	17.5	22.1	22	15.9	221.25	118.1	370	54.25	8.5	4.8	171.25	70.75	217.75	538.75	257	267.75	1186.8	2500.3	83.25	56.75	88.5	673.5	664	359.75	74.25	306.25	54.5	70.5	321.75	57.7	818.5	35.6	2.1	10.2	14.3	108.1
363	570.75	521	4272.3	774.75	521.5	522.25	1477	1445.3	748.75	775.25	524.25	399	2199	385.5	489	377.25	232	1471	218	274.75	323.5	222.25	268.75	322.75	260.5	485.75	304.25	299.25	181.75	184.75	0.99	205	94.5	12	264.25	52.25	108.25	532.5	185.75	780	189.6	10.4	1006.8	328.5	25.75	67	14.6	21	22	1.1	369	7.7	23.75	14	2.3	10.3	1.5	4.6	3.3	98.1	6.9	358.75	4.2	17.5	229.5	17.25	74.25	105	2.2	63.5	66.3	47.9	62.9	40.75	153.1	555.25	452.75	81.5	150.25	2266.5	31.5	17.3	24.5	86.25	442.75	117.25	284.75	42	3.4	330.75	4	54.9	10.7	17.3	21.9	21.6	15.1	221	117.5	366.5	56	9	4.8	171.5	74	217.5	530.25	256.5	265.25	1182.5	2546.5	83	56.5	88.25	671.5	664	354.5	73.75	300	54.25	69	314.25	57.5	822.5	35.3	2.1	10.4	14.2	107.9
340.25	568	515	4251.5	796.5	518.5	517.5	1440.8	1440.8	744.75	779.25	531.75	399.5	2216.3	385.5	391.25	381	236.25	1483	219	274.75	319.25	222.75	268.75	322.25	264	488	300.5	301.25	182.25	185.5	0.99	201.25	94.75	12.1	262.25	52.25	112	532.75	175.25	780	190.6	10.5	1009	329.75	26.25	66.1	15.2	21.75	23	1.3	376.75	7.9	24.25	13.75	2.6	10.4	1.7	4.7	3.5	98.4	7.4	362	4.4	17.3	228.75	17.75	74.75	102	2.3	63.75	66.5	48.7	63.5	41.75	155.8	548.25	472.75	80.5	151.25	2276.8	32	17.6	24.25	86	446.5	116.5	286	42	3.5	336.5	4	54.7	10.6	17.2	22	21.5	15.3	221.75	120	369.75	58.5	9.25	5	171	74	217.5	534.25	256.5	265	1205.3	2550	83.25	56.25	88.5	671.25	675.5	353.25	74	307	54.25	69.25	324.25	57.4	823	35.3	2.3	10.4	14.3	107.1
342.5	570.75	513.5	4264	796.5	536.5	526.75	1449.3	1444.8	752.75	789.75	530	399.25	2215	386.75	400	380.25	236.5	1490.8	221.25	277.5	317.75	226	273	324.75	265.5	492.75	301	304	185.75	188.5	1	203.75	94.75	12.1	264.5	53.5	112	538.25	171.25	781.5	188	10.4	1011	329.75	25.75	67.2	17.5	22	23.5	1.3	376.25	8.7	24.75	15	2.6	10.3	1.8	4.7	3.6	98.1	6.7	363.75	4.4	17.6	226	17.5	75.25	103.75	2.3	63	66.3	49.4	64.2	42	155	548.25	464.75	80	151.25	2286.5	32.4	17.6	24.5	86.25	447.25	117.5	288	42.75	3.5	330.25	4	55.1	10.9	17.4	22.6	22	15.5	224.5	118.1	370.5	59.25	9	5.2	171.5	70.25	219.25	538	258	264.5	1202.8	2550	83.25	56	88.5	680	694.5	359	74.75	310.25	54	69.5	332.5	57.1	825.5	35.9	2.3	10.5	14.6	106.8
