1239.5	510	1245	4391.5	685.25	637.75	1338.3	2170.8	2079.8	639.75	719	446.25	451	2887.5	770	438	500.25	281.5	1506.3	2104.5	278.5	388	237.25	330.5	305	366.75	349.25	369.75	250.25	256.75	148.25	155.75	311	31.9	152.5	304.5	682.5	367.5	268.75	259	334	3.98	293.75	191.5	38.2	275	116.25	140.75	589.25	582.75	1263.3	303.9	67.25	10	1486.3	19.8	119.5	558.25	25	225	72.4	704.5	14.5	16.5	17	391	42	11.25	1.9	12.6	3.1	2.1	122.7	305	796.25	816.5	574.75	8.8	14.9	223	16.75	77	134	59.25	2.1	59.5	62	103.7	44	49.7	79	3600	201.9	497	503.25	75.25	86.75	3597.8	25.4	16.5	20.25	124	977.25	304.5	270	74.75	83	3.3	2.5	384	45.9	33.2	19.7	25.8	40.5	15.1	295	163	541.25	56.5	14.5	29.5	4.2	210	73	162.5	358.25	196.75	180.5	211.5	188	113	144.25	1609.3	222	4304.8	331.75	80.75	74	70.5	812.75	369	65.25	232.5	66.5	70.25	403.75	270.5	60.4	50.4	1173.3	25.3	1.6	15.9	14.7	150.3
1408.3	519	1458.8	4379.5	748.25	662.25	1510.8	2410.5	2605.3	679.5	745.75	505.5	534	2962.5	790.5	455	497.75	309.5	1730.8	2786.8	314.75	392.5	277.75	331.75	313.75	363	353.75	370.75	250.25	307.25	159.5	169.25	312.25	38.2	160.25	317.25	717	386.5	271.5	260	369.5	4.35	293.75	209.25	43.3	279.75	140.5	143.75	615.5	571	1402	312.9	65.5	12.5	1516.5	21.1	115.5	570.25	24.75	225	72.3	782.5	14.4	16.75	16.75	393.25	46.5	11.5	1.9	13	3.4	2.1	125.8	280	929	886.5	593	9.7	14.9	221.5	18.25	76.75	134.25	59.75	2.2	59.75	63.5	107.3	46	49.8	79.1	3616.5	201.5	492.25	500.25	78	88.25	3715	26.2	16.6	20	122.5	1082.3	390.25	270.5	79.25	87.5	3.4	2.5	392	44.2	32	18.8	25.4	39.8	14.9	298	168.2	548.25	63.25	17.5	37.75	4.5	213.75	76.5	201.25	385.5	260.75	176	239.25	203.5	120.25	116	1732.3	230	4572.8	339.25	83.5	78.25	78	970	414	67.5	280.5	67.75	73.25	449.75	316.25	60.9	53.5	1203	26.3	1.8	20.2	15.2	154
1452.3	518.5	1482.3	4357	737.75	660.75	1423.5	2452	2506	666.25	747	510.25	520.25	3001.8	800.75	475.5	494.5	318	1700	3059.8	312	403	274.25	336.5	319.25	369	357.25	375	250.75	314	161.5	178.25	313	37.8	165	327	713.25	414.5	277	268	393.75	4.52	293.75	218	45.4	280.5	131.5	145.25	644	576	1381.3	309.3	69	11.7	1529.5	20.9	118.75	578.75	24.75	225	73.6	793	14.9	17.5	17	396	45.75	11.5	2	13.4	3.4	2	126.9	275	921.75	878.5	588	9.4	16.2	224	18.5	79	135	60	2.3	61.25	63.75	107.7	47.7	50.9	81.8	3683	203.2	496.25	501.5	80.5	89.5	3796.5	28.7	17.5	21.25	123.5	1069.8	378.25	270.75	76	85.25	3.4	2.5	390.25	43.9	30.8	18.8	25.2	39.9	15	304.75	169.1	536.25	66	16.75	40.75	4.4	215.5	78.5	198.25	385.75	278.75	185	237	204.75	122	128.75	1714	228	4577	344	84.75	76.75	75.75	949.25	402	68.25	274.5	70	72.25	448	304.75	62.1	51.7	1225.8	27.2	1.8	18.1	16	156.1
1494.5	584	1629.8	4497.5	872	804	1575.8	2779.5	2581.3	877.25	811.25	540.25	557.25	3123.5	796.25	491.75	531.25	340.75	1996.5	3679.5	314.25	442	262.25	389.25	334.25	422.75	394.75	437	253.75	373.25	163.75	181.5	358	47.2	165.75	330.75	767.5	434	280.5	279.5	373	4.99	364.25	219.75	51.3	285.25	111.75	149	627.25	583.25	1471.8	318.1	64.75	11.1	1791	21.2	116.25	582.25	25	236.25	73.7	950	15.3	16.75	17.5	429.25	42.75	11.5	1.9	13.2	3.1	2.1	129.7	286	908.5	988	602.25	9	16.2	242.5	17.25	77.5	135	62	2.2	59.25	64.25	112.1	45.6	51.8	84.5	3875	222.1	537.75	534	105.25	90.25	3804.8	28.4	17.8	20.75	128.25	1197.8	424.25	277.25	75	84.5	3.5	2.4	385.75	51.9	31.8	18.7	26	39.8	15	308.25	166	586.75	57.5	19.5	37	4.3	213.5	79.25	190	401.5	268.75	200	213.75	195	120.25	121.25	2205.3	228	5822.5	361.5	87.75	89.25	67	1242	462.5	70	339	68.5	71.75	635.25	357	63.6	67.1	1337	31.7	2.1	17.3	15.3	155.3
1472.8	584.75	1586	4484.5	858.75	800.75	1622.5	2708.5	2547.5	861.25	807	536.75	550.5	3041.8	777	504.5	526.75	340.75	2028	3829.8	321.75	434	268	378.75	340	419.5	387.75	432.5	254	367	170.25	180	355.25	47.1	168.25	329	761.25	427.5	280.75	280.5	368	4.91	360.75	214.75	49.6	296.5	111.5	168	642.75	576.25	1463.8	317.5	65.25	11.4	1802.8	22	118	579	26.25	237.25	74	901.25	15.4	17	17	433.25	43	11.75	2	13.9	3.1	2	130.2	286	923.5	966.75	610	9	16.2	240.25	17.5	79	141.25	64.25	2.1	59.25	64	112.8	47.6	52	84.7	3888.8	215	536.5	532.25	103.75	91.75	3806	31.3	19.2	21	140	1179.3	419.75	278.75	75	81.25	3.6	2.4	383.75	51.7	30	18.8	26	39.3	15	307	166.5	574.5	58.25	22	37	4.3	211.75	82.25	193.5	408.75	268.25	195.75	210.75	193.75	120.75	122.75	2131.8	234	6886.5	369	87.25	89.5	73.25	1234.8	477.75	70	354	67	71.75	680.75	373.5	60.5	64.9	1375	32.8	2	17.4	15.9	156.7
1469	573	1601.5	4498	843	783	1616.8	2706.5	2539.5	872	790	535.75	560	3073.5	771.25	495.75	534.25	336.75	1978.3	4019	330.75	426	277.5	370.25	339	414	379.25	422.5	250.25	372.5	167.5	178	349.75	45	168.5	326.75	754.5	427.5	280.75	280	369.5	4.76	348.75	210.5	47.9	302.5	112.5	171.5	678.25	631.5	1497	330.6	66.25	11.7	1857	21.8	118.25	586.5	27.25	238.5	74.6	928.25	16	17.5	17.5	429.5	44.75	12.75	1.9	14.2	3.3	2	131.4	290	914.25	953	604	9.6	17.4	239	18.5	80.5	139	66.25	2.1	63	66.25	111	48.1	54.8	85.5	3861.3	215.1	616.25	537.75	107.25	93	3778.3	31.7	19.8	21.25	137	1197	427.5	274.5	75.5	81.25	3.9	2.4	384.5	53.6	30.7	18.8	25.8	39.4	15	314.75	169.8	578	60.75	26.75	36.75	4.4	219	84.5	209	447.25	298	200	228	201.25	130	127.5	2335.3	243.5	7142.3	398.25	93.5	90	73.25	1373	552.75	73.25	414	68.75	74	778	438.75	61.3	72.3	1515.3	36.3	2.1	18.9	16.4	159.9
1499.8	566.75	1608.8	4492.3	832.5	771.5	1617.8	2675.8	2532.3	880.25	780	534	558.75	3066	766.25	487.25	531.75	331.5	1964.5	3881.5	330.25	421	286.75	368	336.75	409.5	379.25	414.75	259	386.5	176.25	184	346.75	45	175	328.75	742.5	433	286.75	284.5	362.5	4.88	356	215	49.1	325.75	110.75	177	704	605.5	1504.3	335.6	68	11.9	1779.3	22	122.5	617.75	26.25	244.75	77.8	911	16	17	17.75	438.75	46	12.5	2	14.2	3.3	2.1	137.2	289.9	933	967.5	596.5	9.5	17.6	244.5	18.5	82	135.5	70	2.2	65	69.75	110	54.5	55.1	85.3	3845.5	216.8	696.5	555.5	115.5	94.75	3789.8	30.8	19	21	136	1241.8	446.75	307.25	78	83.25	4.1	2.7	412.5	54.1	30.4	18.9	25.6	39.2	15.2	325.75	175	599.75	63.5	25.75	37.75	4.7	228.25	82.5	233.75	499	306.25	231.5	240.75	225.25	139.75	138	2257.5	272.75	7008	409.25	104	96.25	77.75	1366.3	556.25	82.75	395.75	71.75	80.75	677.75	425.5	62.5	70	1448.5	36.2	2.1	19.6	16.5	169.1
1580.3	557.5	1647.5	4498.5	809.5	765.25	1532.3	2635	2494.8	864	780	527.5	562.75	3014.8	746.75	476.5	515.75	318.25	1908.5	3972.5	322.25	414	280	366	325	402.75	376.75	406.75	259.75	373.5	176.25	187.25	343.5	44.8	178	325.25	732.25	433	294.25	282.25	376	5.12	367.5	222	52.2	329.75	109.5	173.25	690	600.5	1489.8	326.8	67.5	12.1	1754.5	22.4	120.75	597	26.25	250	77.9	879.5	15.9	17.25	18	439.75	45.25	12.25	2	14.5	3.3	2.2	144.8	299.9	945.5	959	592.5	9.4	17.5	247.25	18.5	84.75	135.25	69.5	2.3	64	68.25	108	56.4	57	85.3	3868.8	217.3	631.5	541.5	114	96	3777.3	29.8	18.9	21	150.25	1298	459.5	361	82.75	88.5	4.3	2.9	411.25	56.5	30.4	19.1	25.3	39.7	15.3	344.25	173.6	612.5	63.75	27.25	38.5	4.8	230.75	87.75	237.25	478	291.5	225.5	235	230.5	133.25	137.25	2347.8	292.25	7066.3	406.5	98.75	93.25	79.25	1361.3	597.5	79.5	400.5	72	79	696.25	437.75	63.4	69.4	1411.8	35.8	2.1	21.5	17.7	170.7
1670	562	1680	4486.3	824	789.75	1548	2643.8	2474.5	862.25	781	518.25	558.5	3314.8	756.25	486.25	521.25	325.5	1900.5	3810.3	327.25	431	273.75	371	327.5	409.75	377.75	415.75	257.5	380.25	173.5	182.5	344.5	47.7	172.25	323	751.5	435.75	294.25	282.25	368.25	5.05	356.5	219.5	50.9	318.25	109.25	168.25	664	608.25	1470.8	325.6	63.75	12	1765	23.1	119.5	597	26.25	247.75	77.3	879.5	16.1	17.75	17.5	433.5	45.5	12.25	2.1	14.5	3.3	2.2	140.1	296	958.5	967.25	592.75	9.3	17.1	252.25	18.5	86.75	135	69.5	2.3	63.5	69.75	108.6	55.8	55.7	84.9	3891.8	220.3	613.5	534.5	112.75	95.75	3771	30.7	19.3	21	149.75	1282	481.25	352.25	80.75	89.75	4.6	3	396.25	57.7	32.2	20.6	25.9	41.4	15.5	332.5	172.7	607.75	64.25	29.75	38.75	5.1	231.5	89.25	215.25	470.5	292	217.25	232.5	216.5	133	139	2275	286.5	6889.3	401.25	97.25	90	77.5	1340.3	601	78	401	70.5	78	693.25	407.75	61.5	66.9	1425	35.2	2.1	22.3	17.2	168.4
1768.5	564.25	1750.3	4503.3	819.5	788.5	1540.3	2693.5	2484.5	858.5	774	518	549	3505	753.75	487.75	539.75	323	1936.5	3942.3	320.25	426	266	370.25	325.5	416.5	375.25	415	256	381.5	169	181	342	46.5	169.25	317.5	760.5	444	296.25	287.75	363.75	5.1	353.25	216.25	51.5	309	99.75	168	674.5	631.25	1455.5	320.3	66	12.2	1747.8	24.7	118.25	632	26.75	240.25	76.1	894.5	16.3	17.25	17.75	430.5	45	12.5	2	14.1	3.3	2.2	139	298.8	1020.8	997.5	606.75	9.3	16.8	252	20.75	85	135.5	69.5	2.3	67	68	108.4	54.9	54.3	84.5	3904.8	226.9	630	538	110.25	94.75	3710.3	30.3	19	20.5	148.75	1251	467	327.75	77.5	87.5	4.7	3	403.75	60	36.6	22.5	27.6	47.5	15.9	337	169.8	599.5	66.5	30.5	39.75	4.5	228.75	85	212.25	460.25	289.5	209.5	228.25	209.5	127.5	135	2378	263.25	6935	390.25	98	90.25	75.75	1374.3	634.25	79.25	385	70	76.75	684.75	416.75	62.4	69.6	1466.3	34.9	2.1	21.5	16.7	162.6
1774.3	558.25	1850.3	4685.8	817.75	785.5	1494.3	2780.8	2596.3	862.5	775.5	523.5	557.5	3505.8	742	487	540.75	319.25	1971.8	4000	318.75	427.5	266.25	393.5	329.5	415.5	370	409.25	254.25	385.25	169.75	179.75	342.5	46.3	169.5	317.25	770.5	461.25	296	286.5	400.75	5.28	354.5	221.5	52.4	308.5	99.75	167	678.25	616.5	1541.3	320	67	12	1770.8	24	118	640.75	25.75	241.25	75.9	897.25	16.2	17.75	18.5	429.5	44	12.5	2	14.1	3.3	2.2	138.7	290	1035.8	986	604	9.4	16.8	249	21	84.25	130	70	2.3	67	68.75	109.8	54	53.9	84.7	3818.8	226.9	618	533.5	108.25	93.75	3719.8	30.1	19.7	20.75	146.75	1295.3	476.75	354.5	79	88.25	5.4	3.1	402.75	61.6	36.6	22.8	27.3	48.2	16	332.5	171.3	595.75	67.75	29.25	41	4.4	218.25	84.5	222.75	479.5	281.75	212.25	226.75	212.75	127.5	135	2466	275.75	7020.3	402.5	102	90.25	83.25	1416.5	719.75	80.5	401.5	73	77	729.5	462.5	62.4	66.8	1492.3	34	2.1	22	16.7	164
1751	550.25	1810.5	4644.8	818.25	785.5	1446.3	2833	2572.5	859.25	768.25	527	574	3496.8	727.75	482	556.75	319	2262.3	3990	324.25	420.75	273.5	386.5	324.25	412.5	365.25	407.75	251	421.75	168.5	181.75	340.5	45.9	169	316.75	790.75	473.75	303.25	291.75	409.25	5.5	355.75	225	54.2	306.5	101	163.75	664.25	608	1578.5	326.8	65.75	11.8	1774.5	23.2	117.25	641.5	25.5	239.75	77	890	15.8	17.25	17.75	429	44.25	12.5	2	14.2	3.2	2.2	138.6	289.7	1024	970.75	591.75	9.2	16.6	246.25	20.75	82.75	130	69.5	2.3	65.25	67.75	108.7	54.8	53.7	84	3801.8	215.9	610.5	526	107.5	93	3727.3	30	18.9	20.75	145.25	1250.8	463.75	349.75	78.75	87.75	5.6	3.2	394.25	59.6	36.6	22.2	26.9	47.6	15.7	335.5	171.2	592.25	66	26.25	41.5	4.4	220	96	224.25	481.5	276.75	222.25	223.5	217.25	130	126.25	2486	269.25	6997	389.5	99.25	87.25	82.25	1405.8	731.5	81.75	413.75	71.75	79.75	704.75	465.75	62.4	66.7	1462	33.7	2.1	21.2	16.5	160.1
1824.5	552	1922.5	4718.5	831	790.5	1447.8	2974.3	2582	896.25	778	539.25	604.25	3464.5	757	494.75	607.5	323.75	2468.5	3994.8	334.25	422.75	269.25	390.25	327.25	413	364.75	409	249.5	424.25	173.5	185.75	339.75	48.2	170	320	790.25	486	308.25	295.75	405.25	5.66	373	226.75	54.1	307.5	107	167.75	721	604.25	1744.3	325.4	67.5	11.8	1789.8	23.1	118	632.5	25.5	258	77	873.75	15.5	17	17.5	427.75	43	12.25	2	14.1	3.2	2.2	139.1	278.3	1058.8	997.25	589	9.1	16.1	250	20.25	82	132	70	2.3	64.25	68	108.6	53.2	52.4	83.7	3802.3	216	637.75	538.5	103.75	92	3788.3	30.1	19	20.5	143.25	1232	460.5	336.75	75	87	5.5	3.2	390.75	57	36.6	24	27.5	52.2	15.8	343.5	171.9	645.5	66	24.25	41.5	4.3	221.25	92.75	221.25	492.5	277.75	214.25	223	223.75	134.5	130	2576	271	7166.8	388.5	97.75	89.5	82.75	1497	806.75	83	407.5	72.75	81.75	736.5	478.5	62.4	69	1475.3	31.8	2	20.8	16.6	162.9
1847.5	554.25	1932.8	4679.3	833.5	786.75	1411	3044.3	2586.3	900	772.25	553.75	614.25	3457	775.25	516.25	616.25	323.5	2523	3977.8	334.25	431.5	268.75	389	329.25	414	368.75	411.75	248	429.75	170.75	182.25	342	47.5	170.5	321.25	786	505	309.25	291	394	5.51	370.5	221.5	52.7	319.25	121.25	184.75	750.5	599.75	1780	325.5	67	11.5	1799.8	23.2	117	660	25.75	253.25	76.2	871	14.6	17	17.5	432.75	42.75	12.25	1.9	14	3.2	2.2	143.6	263	1041.8	988.25	582	9	15.8	256.75	20.25	82	131.5	70.25	2.2	62.75	67.75	114	52.8	51.9	84.5	4148	210.1	699.75	539.25	104	91.75	4163.3	29.9	18.8	20.25	144	1217.3	457	336	75.25	88	5.3	3.1	386.5	56.4	36.6	23.1	26.2	49.3	15.3	369.25	171.6	675.5	65	25.5	42.75	4.3	215.75	92	217.5	479.25	272.5	203.75	222.75	216.5	125.25	136.5	2607	274.25	7048.8	386.5	94.5	89.25	81.5	1680.5	858.5	88	426	71.75	82.5	780.25	524.5	61.2	66.1	1479.5	31.6	2	21.3	16.4	166.3
2026.8	568	2206.8	4663	834.25	825.75	1318.5	3412.8	2727	890.75	780	560	620.5	3528.3	778	516.75	632.5	329	2465	4104.3	329	430.75	269.25	387.75	328.75	411.5	391	412.25	251	422.75	169.5	180.25	346.5	49.7	170	324.75	818.75	550.75	300	290	390	5.47	359.75	219	52	335.5	120.75	179.75	738.5	610	1788.8	324.6	68.25	11.6	1914.5	24	119.5	706.25	25.75	279	76.1	901.75	14.5	17.25	17.25	493.25	42.75	12	2	13.9	3.2	2.2	142.9	276.4	1025.5	993.25	589	8.9	15.6	261.75	19.5	81.5	131.75	70.75	2.2	65.5	68.5	111.1	53.3	51.6	84.7	4225.5	225.4	660.25	568.5	103	92	4692	31	19.4	19.75	143	1243.8	467.75	350.25	75.75	91.5	5.3	2.9	386.25	56.1	36.6	22.3	26.3	50.7	15.1	376.5	172.2	750.75	65.5	28.5	44.5	4.2	217.5	90.5	220.5	483.75	274.5	212.5	223.75	217	129.25	130	2819.8	284.75	7034	389.75	95.5	89.5	83.25	1779	887	88	457	72.5	82.75	784.25	557.25	62.4	69.1	1537.3	31.5	2	22.6	16.6	166.8
2113.3	569.5	2159.3	4643.3	838.5	863.5	1403.5	3432.5	2735.5	886.25	794.25	542.75	611.25	3533.5	774	530.5	648.75	328.75	2449.8	3980	325.25	424	267	388.5	330.5	420	388.25	417	250	415.5	168.5	180.25	345.25	50.9	170.75	325	831.5	545.5	300.75	294.5	406.75	5.47	356	215.25	52.3	345.75	119.75	207	739.25	616.5	1747.3	329.8	68.5	11.7	1899.8	24.6	121.25	697.25	27.75	283.5	77.1	937.75	14.9	17	17.25	510.25	43.5	12	1.9	14	3.2	2.2	142.4	273.3	1044	992.5	588	8.9	16.2	262	19	81.75	135	71	2.2	65.75	68	111.2	53.6	51.8	85.3	4201.3	221.6	664	559.25	104	93.25	4582.8	31	19	19.5	145.25	1212.8	453.25	341.75	76.5	99.5	5.3	2.8	384.75	57.3	36.6	22.7	26.3	51.8	15.1	358.75	176.1	733.25	66.5	27	44.5	4.2	222.25	90	225	479	275.25	229	223	216.25	129	130.25	2652.8	277	7044.3	388.75	95.5	90.25	83	1890.8	807.25	88.5	458.75	72.5	80.5	808.25	533	64.9	68	1614.3	32	2	25	16.5	166.1
2064.3	567	2046.3	4636	896.5	887.75	1375.3	3391.5	2695.3	877.5	818	546	624	3651	770.75	564	670.75	329	2445.8	4001	332	436.5	269	388.75	331.75	430.75	389	419.5	251	425.5	170	180.5	348.75	51.3	170.75	323.5	897.5	515.75	300	288.5	403.25	5.47	357	217.25	51.8	353	121	204	746.75	609.75	1741.5	339.5	69	11.9	1895.3	24.7	123.75	689	27.5	277.25	92.5	901.25	14.5	16.75	17.25	503.75	42.75	12	1.9	14.8	3.2	2.1	146.5	267.2	1099.3	995	587.25	8.9	16.4	263.25	19.25	81.25	131.5	73.75	2.2	65.25	68.5	109.3	53.7	52.6	86.7	3937.5	221.6	658.25	553.75	105.75	94.5	4556.8	31.2	19.4	19.5	146	1185.3	451.5	356.25	79.75	115.5	5.2	2.9	382.5	57.8	36.6	22.1	26.3	52.3	15.1	361.25	186.8	782.75	67	25.5	45.25	4	221.5	96	223.75	469.25	275.75	208	222.25	212.75	123	131.5	2628.8	280.5	7001	378.25	95.75	90	84.75	1869.8	842.75	86.5	454.5	72.25	79.25	765	547	66.5	71.5	1644.5	33.6	2	24.7	17	174.2
2158	608.25	2046.5	4649.3	947.25	909.25	1184.5	3263.3	2682	877	834.75	554.5	645.75	3677.3	779.5	578.5	659.75	339.75	2539	4001	361	438	272	395.5	342	439.5	394	436.25	254.25	421.25	171.25	188.25	350.75	53	172.75	332.75	966	504.25	294.25	285.5	412.5	5.43	357.5	214.75	51.7	349	124.75	217	721.25	604.5	1720.5	332.1	70.5	11.9	1904	25	132.25	678.75	27.75	270.5	97.3	886.75	14.7	16.75	17.25	487.75	42.5	11.75	2	15.8	3.2	2.1	151.6	266	1220.5	1083.5	605.75	9	16.7	261.75	18.75	82.5	133	75	2.1	67	71.75	111	54.5	55.4	95.7	3990.5	221.6	663.25	544.75	109.5	94.75	4801.8	32.1	20.2	19.5	146.25	1219	445.5	373	87.5	164.5	5.6	2.9	384.5	60.4	36.6	22	26	51.2	15.3	363.5	181	766.75	69	25	45.25	4	218	99.25	226.75	481	290	214.25	227.5	221.75	128.5	135.25	2534.3	275	6918.5	384.5	106.25	98.25	86.5	1740.8	756.25	87	415.5	74.25	82	709	518.25	70.8	75.4	1749	34.5	2	22.6	16.8	174.3
2035.5	601.75	1989	4934.5	923.5	885.75	1199.3	3210.8	2640.3	873.75	809	547	630	3691.8	768.5	561.75	636.75	336.25	2504.8	4001	350.75	427.5	272.5	402.5	339.5	427.25	390.75	429.5	260.5	417.5	174.75	192.25	352.75	51.9	177	349	898.75	501.75	302	291.5	408	5.37	354.5	214.25	50.8	341	130.75	238.75	700.5	601	1698	332.1	69.25	11.9	1911	24.4	133	683.25	28	269.5	95.1	879.5	14.6	16.75	17.25	472.5	42.75	12	1.9	15.2	3.1	2.1	150.9	261.2	1113.5	987.75	580	8.9	16.7	260.5	18.75	84.75	133	79.75	2.1	66	71	110.5	54.4	55.2	97.8	4023	222	649.25	544.25	108.5	94.25	4894.8	32.1	20	19.25	145.25	1188.5	436.25	366	85.25	164.5	5.5	2.9	383.75	60.1	36.6	21.1	25.6	49.5	15.3	355.25	181.7	737.75	69	23.25	46.75	4.1	217.75	96.75	236.25	497.25	298.25	217	225.75	220.75	134	142.25	2423.3	280	6895	379	107.25	95.25	85.75	1628.5	699	87.5	396	86	82	665	490.75	67.5	71.6	1704.3	34.3	2	22.9	16.8	170.7
2067.8	630.25	1995.5	4996.5	936	895.5	1190.5	3265.8	2640.8	869.75	789.5	542	634.25	3823.8	769	564.5	630.75	346.5	2788.8	3850	370.5	427.75	277.75	409	339.25	431.25	390.5	428.75	261.25	407.25	177.5	192.75	362.75	52	187	361.5	913.75	500	305.5	297.75	406.75	5.42	356.5	213.5	50.9	339.25	136.75	236.25	711.5	600.75	1660.5	332.1	70	11.8	1892.8	24.1	131.75	701	27.5	269.25	94.8	890	14.5	16.5	17.25	475.75	42.75	12	1.9	15.1	3.1	2.1	147.7	261.5	1148	995	577	8.8	17	297.75	18.25	85.75	138	83.5	2.2	67	73.25	111.6	54.8	57.5	97	4351.5	226.1	661.75	547	110.5	96.25	5035	31.6	19.8	20	144.75	1184.3	429.5	351.5	81.75	164.5	5.4	2.9	384.25	61.2	36.6	21.3	25.5	49.6	15.1	389.25	182.8	848.25	69.5	23.5	50	4.1	216	96.5	230	487.25	298.25	219.5	224.75	222.25	133	141.25	2475	272	6954.3	381	101.5	94.25	83.25	1698	716.5	85.25	399.75	86	82.5	683.25	481.25	68.8	69.3	1685	35	1.9	22	16.7	171.1
2102.8	643.25	2013.5	5018.8	952	904.75	1154.8	3222.5	2672.8	936.75	798.75	548.75	658.75	3823.8	771	566	632	378.75	3189	3962.8	386.25	442.75	284.75	414.5	363.75	448.5	395.75	436.75	261.75	412	176.5	189.5	358.25	52.5	182	350.75	938.5	559.25	296	300	405.5	5.43	365.5	215	51	362	139.25	256.5	767.5	602.25	1662.3	332.1	70.5	12	1901	25	129.25	760	27.5	273.25	95.1	891	14.8	16.5	17.25	530.5	42.75	12	1.8	15.6	3.1	2.1	147.6	278.9	1213.3	996.25	575.75	8.8	16.9	343.25	18	89	136.75	86.5	2.1	67.75	75.5	115.8	55.2	58.6	105.1	4690.8	227.2	682	561.25	109.5	97	5398.5	32.3	20.2	19.75	149.75	1174	425.5	352.5	82	156.5	5.3	2.8	381.75	61.6	36.6	21	25.3	50	15	440.75	185.1	969.5	69.75	25	50.5	4.1	225.5	96.5	233.75	492.75	280.25	231.75	227.75	229.5	137.25	139	2465.8	276.5	6808.3	385.5	102.5	94	84.75	1673.8	683.75	84	391.75	85	80.75	665.25	481	68.4	68	1730.3	34.8	1.9	21.2	16.7	172
2004.3	634.5	2002.3	4910	953.5	888.5	1132.3	3178.5	2623.8	935.25	799.75	542	645.25	383	769	564.5	616.75	377	3040.3	3834.8	370.5	431.75	285.25	414.75	363.5	441.25	384	429.5	261	415.25	172.25	188.25	350.5	53.2	178.5	330	915.5	593	301.5	302	473.25	5.35	368	218.75	50.8	353.5	128.75	245	732	598.75	1670.5	390.2	69.25	11.9	1891	24.6	128.5	733.75	27.5	279.25	96.9	892	14.7	16.5	17.5	508.75	42.25	12	1.8	15.1	3.1	2.1	147.5	285	1151.3	969	564.75	8.8	16.6	327.5	18	86.75	135.25	85.5	2.1	67.75	75.5	119.6	56	56.5	105.2	5041.5	236.1	682.75	554.25	107.25	98.5	5498.3	31.8	19.8	19.5	166.75	1147	408.75	338	81.75	156.5	5.2	2.7	378.5	63.8	36.6	22.9	26.5	55.4	15.3	436.5	187.5	1039.8	69.75	24.25	48	4.1	229	94.75	234.5	495.5	281.75	238.25	243.25	243.75	141	146	2465.8	281.25	6675.5	386.75	101.5	92.5	86.75	1592.3	633.5	89	369.75	86	81	643.5	460.25	68	73.2	1690.5	33.5	1.9	19.8	16.5	174
2083.5	621.5	2053.5	4862	968.25	884	1046.5	3332.3	2614.5	941.5	896.5	538.25	641	353.5	763.75	568.75	596.75	374.25	2952	3800	385.5	422.75	298.75	406.25	372	438	377	418	283.75	420.5	174	183.5	351.25	54.8	181	333	896.25	569	321.75	312.25	454.25	5.49	366	218.5	53.3	353.75	140.75	239	714.75	589.75	1671.8	383.9	70.5	12	1855.8	23.1	127	774	27.75	271.75	94.5	878.5	14.1	16.5	17.25	512	42.5	11.75	1.7	15.4	3.1	2.1	158	289.4	1137	942.75	559.5	8.7	16.2	324.25	18	84	135.25	82.25	2.1	63.5	76.25	112.9	56.2	56.6	103	5025.3	249.5	667.5	556.5	103	95.75	5407.3	32.6	20	19	164.5	1159.5	394	341.5	80.75	156.5	5.2	2.7	380.25	62.6	36.6	23.7	26.7	59	15.4	452.25	184.4	1169.3	67.75	23.5	48	4.1	219.5	95.5	235.75	509	273	237.25	245.5	246	134.25	145.75	2268.8	290.25	6700	383	100.25	91.75	85.75	1619.5	598	89	356	86	82.25	618.25	447	67.7	79.7	1667.8	32.8	1.9	19.2	16.8	174.4
2191.5	640.75	2125.8	4838	1017.3	916.5	1042.3	3562.3	2638.5	973	908.5	545.25	670.25	349	789	589.75	602.5	373.75	2960.5	3891.3	417.25	424.75	313.5	407.75	375.75	456.75	380.75	415.75	301	432.75	179.75	189.25	349	54.7	194.5	336	893	599.5	352	331.5	445.5	5.77	384.5	225.25	55.3	363	127.5	233.5	718.5	589.25	1624	388	68	11.7	1865.3	23.7	129.75	776.25	27.75	270.5	93.7	889.25	13.9	17	17.25	553	43	11.5	1.8	15.9	3.1	2	169.1	298.6	1131.5	963	555	8.8	16.2	315	18	88.5	133.25	80.75	2.1	63.25	74.75	111.5	56.7	57.5	101.7	4860	271.5	662.25	568.75	102.5	96.25	5424.3	35	21.1	19	163.25	1144.8	408	343.75	82	148.75	5.1	2.6	380	63.9	36.6	24.1	26.9	58.6	15.3	485.5	187.8	1315.3	68.25	22.75	47.25	4.1	245.25	96.5	276.25	585.25	319	272.5	288	288.5	159.75	165.75	2058.3	335.75	6704.5	414	106.75	97.5	94.5	1604.3	613.75	106.75	369.75	98.25	88.25	602.75	473	68.6	94.8	1696	33.8	1.9	20.2	18	174.7
